tolerance,radius,min_size,max_size,AUC
0.15,7,20,220,0.7151785714285714
0.15,7,20,230,0.7151785714285714
0.15,7,20,240,0.7151785714285714
0.15,7,20,250,0.7151785714285714
0.15,7,20,260,0.7151785714285714
0.15,7,20,270,0.7151785714285714
0.15,7,20,280,0.7151785714285714
0.15,7,20,290,0.7151785714285714
0.15,7,20,300,0.7151785714285714
0.15,7,20,310,0.7151785714285714
0.15,7,20,320,0.7151785714285714
0.15,7,20,330,0.7151785714285714
0.15,7,20,340,0.7151785714285714
0.15,7,20,350,0.7151785714285714
0.15,7,20,360,0.7151785714285714
0.15,7,20,370,0.7151785714285714
0.15,7,20,380,0.7151785714285714
0.15,7,20,390,0.7151785714285714
0.15,7,25,75,0.5833333333333333
0.15,7,25,85,0.6111607142857143
0.15,7,25,95,0.6494047619047618
0.15,7,25,105,0.6776785714285714
0.15,7,25,115,0.6806547619047618
0.15,7,25,125,0.6958333333333333
0.15,7,25,135,0.6958333333333333
0.15,7,25,145,0.7071428571428573
0.15,7,25,155,0.7095238095238094
0.15,7,25,165,0.7139880952380953
0.15,7,25,175,0.7139880952380953
0.15,7,25,185,0.7138392857142858
0.15,7,25,195,0.7138392857142858
0.15,7,25,205,0.7133928571428572
0.15,7,25,215,0.7151785714285714
0.15,7,25,225,0.7151785714285714
0.15,7,25,235,0.7151785714285714
0.15,7,25,245,0.7151785714285714
0.15,7,25,255,0.7151785714285714
0.15,7,25,265,0.7151785714285714
0.15,7,25,275,0.7151785714285714
0.15,7,25,285,0.7151785714285714
0.15,7,25,295,0.7151785714285714
0.15,7,25,305,0.7151785714285714
0.15,7,25,315,0.7151785714285714
0.15,7,25,325,0.7151785714285714
0.15,7,25,335,0.7151785714285714
0.15,7,25,345,0.7151785714285714
0.15,7,25,355,0.7151785714285714
0.15,7,25,365,0.7151785714285714
0.15,7,25,375,0.7151785714285714
0.15,7,25,385,0.7151785714285714
0.15,7,25,395,0.7151785714285714
0.15,7,30,80,0.6008928571428571
0.15,7,30,90,0.6232142857142857
0.15,7,30,100,0.66875
0.15,7,30,110,0.6806547619047618
0.15,7,30,120,0.6958333333333333
0.15,7,30,130,0.6958333333333333
0.15,7,30,140,0.7043154761904762
0.15,7,30,150,0.7095238095238094
0.15,7,30,160,0.7119047619047618
0.15,7,30,170,0.7139880952380953
0.15,7,30,180,0.7139880952380953
0.15,7,30,190,0.7138392857142858
0.15,7,30,200,0.7133928571428572
0.15,7,30,210,0.7151785714285714
0.15,7,30,220,0.7151785714285714
0.15,7,30,230,0.7151785714285714
0.15,7,30,240,0.7151785714285714
0.15,7,30,250,0.7151785714285714
0.15,7,30,260,0.7151785714285714
0.15,7,30,270,0.7151785714285714
0.15,7,30,280,0.7151785714285714
0.15,7,30,290,0.7151785714285714
0.15,7,30,300,0.7151785714285714
0.15,7,30,310,0.7151785714285714
0.15,7,30,320,0.7151785714285714
0.15,7,30,330,0.7151785714285714
0.15,7,30,340,0.7151785714285714
0.15,7,30,350,0.7151785714285714
0.15,7,30,360,0.7151785714285714
0.15,7,30,370,0.7151785714285714
0.15,7,30,380,0.7151785714285714
0.15,7,30,390,0.7151785714285714
0.15,7,35,85,0.6111607142857143
0.15,7,35,95,0.6494047619047618
0.15,7,35,105,0.6776785714285715
0.15,7,35,115,0.6806547619047618
0.15,7,35,125,0.6958333333333333
0.15,7,35,135,0.6958333333333333
0.15,7,35,145,0.7071428571428573
0.15,7,35,155,0.7095238095238094
0.15,7,35,165,0.7139880952380953
0.15,7,35,175,0.7139880952380953
0.15,7,35,185,0.7138392857142857
0.15,7,35,195,0.7138392857142857
0.15,7,35,205,0.7133928571428572
0.15,7,35,215,0.7151785714285714
0.15,7,35,225,0.7151785714285714
0.15,7,35,235,0.7151785714285714
0.15,7,35,245,0.7151785714285714
0.15,7,35,255,0.7151785714285714
0.15,7,35,265,0.7151785714285714
0.15,7,35,275,0.7151785714285714
0.15,7,35,285,0.7151785714285714
0.15,7,35,295,0.7151785714285714
0.15,7,35,305,0.7151785714285714
0.15,7,35,315,0.7151785714285714
0.15,7,35,325,0.7151785714285714
0.15,7,35,335,0.7151785714285714
0.15,7,35,345,0.7151785714285714
0.15,7,35,355,0.7151785714285714
0.15,7,35,365,0.7151785714285714
0.15,7,35,375,0.7151785714285714
0.15,7,35,385,0.7151785714285714
0.15,7,35,395,0.7151785714285714
0.15,7,40,90,0.6227678571428572
0.15,7,40,100,0.6683035714285713
0.15,7,40,110,0.6802083333333332
0.15,7,40,120,0.6953869047619048
0.15,7,40,130,0.6953869047619048
0.15,7,40,140,0.7038690476190477
0.15,7,40,150,0.7090773809523809
0.15,7,40,160,0.7114583333333333
0.15,7,40,170,0.7135416666666667
0.15,7,40,180,0.7135416666666667
0.15,7,40,190,0.7133928571428572
0.15,7,40,200,0.7129464285714286
0.15,7,40,210,0.7147321428571429
0.15,7,40,220,0.7147321428571429
0.15,7,40,230,0.7147321428571429
0.15,7,40,240,0.7147321428571429
0.15,7,40,250,0.7147321428571429
0.15,7,40,260,0.7147321428571428
0.15,7,40,270,0.7147321428571428
0.15,7,40,280,0.7147321428571428
0.15,7,40,290,0.7147321428571428
0.15,7,40,300,0.7147321428571428
0.15,7,40,310,0.7147321428571428
0.15,7,40,320,0.7147321428571428
0.15,7,40,330,0.7147321428571428
0.15,7,40,340,0.7147321428571428
0.15,7,40,350,0.7147321428571428
0.15,7,40,360,0.7147321428571428
0.15,7,40,370,0.7147321428571429
0.15,7,40,380,0.7147321428571429
0.15,7,40,390,0.7147321428571429
0.15,7,45,95,0.6485119047619048
0.15,7,45,105,0.6767857142857143
0.15,7,45,115,0.6797619047619047
0.15,7,45,125,0.6949404761904763
0.15,7,45,135,0.6949404761904763
0.15,7,45,145,0.70625
0.15,7,45,155,0.7086309523809524
0.15,7,45,165,0.7130952380952381
0.15,7,45,175,0.7130952380952381
0.15,7,45,185,0.7129464285714286
0.15,7,45,195,0.7129464285714286
0.15,7,45,205,0.7125
0.15,7,45,215,0.7142857142857143
0.15,7,45,225,0.7142857142857143
0.15,7,45,235,0.7142857142857143
0.15,7,45,245,0.7142857142857143
0.15,7,45,255,0.7142857142857143
0.15,7,45,265,0.7142857142857143
0.15,7,45,275,0.7142857142857143
0.15,7,45,285,0.7142857142857143
0.15,7,45,295,0.7142857142857143
0.15,7,45,305,0.7142857142857143
0.15,7,45,315,0.7142857142857143
0.15,7,45,325,0.7142857142857143
0.15,7,45,335,0.7142857142857143
0.15,7,45,345,0.7142857142857143
0.15,7,45,355,0.7142857142857143
0.15,7,45,365,0.7142857142857143
0.15,7,45,375,0.7142857142857143
0.15,7,45,385,0.7142857142857143
0.15,7,45,395,0.7142857142857143
0.15,7,50,100,0.6656249999999999
0.15,7,50,110,0.6775297619047618
0.15,7,50,120,0.6927083333333334
0.15,7,50,130,0.6927083333333334
0.15,7,50,140,0.7011904761904763
0.15,7,50,150,0.7063988095238095
0.15,7,50,160,0.7087797619047619
0.15,7,50,170,0.7108630952380952
0.15,7,50,180,0.7108630952380952
0.15,7,50,190,0.7107142857142857
0.15,7,50,200,0.7102678571428571
0.15,7,50,210,0.7120535714285714
0.15,7,50,220,0.7120535714285714
0.15,7,50,230,0.7120535714285714
0.15,7,50,240,0.7120535714285714
0.15,7,50,250,0.7120535714285714
0.15,7,50,260,0.7120535714285714
0.15,7,50,270,0.7120535714285714
0.15,7,50,280,0.7120535714285714
0.15,7,50,290,0.7120535714285714
0.15,7,50,300,0.7120535714285714
0.15,7,50,310,0.7120535714285714
0.15,7,50,320,0.7120535714285714
0.15,7,50,330,0.7120535714285714
0.15,7,50,340,0.7120535714285714
0.15,7,50,350,0.7120535714285714
0.15,7,50,360,0.7120535714285714
0.15,7,50,370,0.7120535714285714
0.15,7,50,380,0.7120535714285714
0.15,7,50,390,0.7120535714285714
0.15,7,55,105,0.6763392857142857
0.15,7,55,115,0.679315476190476
0.15,7,55,125,0.6944940476190476
0.15,7,55,135,0.6944940476190476
0.15,7,55,145,0.7058035714285715
0.15,7,55,155,0.7081845238095238
0.15,7,55,165,0.7126488095238095
0.15,7,55,175,0.7126488095238095
0.15,7,55,185,0.7124999999999999
0.15,7,55,195,0.7124999999999999
0.15,7,55,205,0.7120535714285714
0.15,7,55,215,0.7138392857142857
0.15,7,55,225,0.7138392857142857
0.15,7,55,235,0.7138392857142857
0.15,7,55,245,0.7138392857142857
0.15,7,55,255,0.7138392857142857
0.15,7,55,265,0.7138392857142857
0.15,7,55,275,0.7138392857142857
0.15,7,55,285,0.7138392857142857
0.15,7,55,295,0.7138392857142857
0.15,7,55,305,0.7138392857142857
0.15,7,55,315,0.7138392857142857
0.15,7,55,325,0.7138392857142857
0.15,7,55,335,0.7138392857142857
0.15,7,55,345,0.7138392857142857
0.15,7,55,355,0.7138392857142857
0.15,7,55,365,0.7138392857142857
0.15,7,55,375,0.7138392857142857
0.15,7,55,385,0.7138392857142857
0.15,7,55,395,0.7138392857142857
0.15,7,60,110,0.6897321428571428
0.15,7,60,120,0.7049107142857143
0.15,7,60,130,0.7049107142857143
0.15,7,60,140,0.7133928571428572
0.15,7,60,150,0.7186011904761904
0.15,7,60,160,0.7209821428571428
0.15,7,60,170,0.7230654761904762
0.15,7,60,180,0.7230654761904762
0.15,7,60,190,0.7229166666666667
0.15,7,60,200,0.7224702380952381
0.15,7,60,210,0.7242559523809524
0.15,7,60,220,0.7242559523809524
0.15,7,60,230,0.7242559523809524
0.15,7,60,240,0.7242559523809524
0.15,7,60,250,0.7242559523809524
0.15,7,60,260,0.7242559523809524
0.15,7,60,270,0.7242559523809524
0.15,7,60,280,0.7242559523809524
0.15,7,60,290,0.7242559523809524
0.15,7,60,300,0.7242559523809524
0.15,7,60,310,0.7242559523809524
0.15,7,60,320,0.7242559523809524
0.15,7,60,330,0.7242559523809524
0.15,7,60,340,0.7242559523809524
0.15,7,60,350,0.7242559523809524
0.15,7,60,360,0.7242559523809524
0.15,7,60,370,0.7242559523809524
0.15,7,60,380,0.7242559523809524
0.15,7,60,390,0.7242559523809524
0.15,7,65,115,0.6901785714285714
0.15,7,65,125,0.7053571428571429
0.15,7,65,135,0.7053571428571429
0.15,7,65,145,0.7166666666666668
0.15,7,65,155,0.719047619047619
0.15,7,65,165,0.7235119047619047
0.15,7,65,175,0.7235119047619047
0.15,7,65,185,0.7233630952380953
0.15,7,65,195,0.7233630952380953
0.15,7,65,205,0.7229166666666667
0.15,7,65,215,0.7247023809523809
0.15,7,65,225,0.7247023809523809
0.15,7,65,235,0.7247023809523809
0.15,7,65,245,0.7247023809523809
0.15,7,65,255,0.724702380952381
0.15,7,65,265,0.724702380952381
0.15,7,65,275,0.724702380952381
0.15,7,65,285,0.724702380952381
0.15,7,65,295,0.724702380952381
0.15,7,65,305,0.724702380952381
0.15,7,65,315,0.724702380952381
0.15,7,65,325,0.724702380952381
0.15,7,65,335,0.724702380952381
0.15,7,65,345,0.724702380952381
0.15,7,65,355,0.724702380952381
0.15,7,65,365,0.7247023809523809
0.15,7,65,375,0.7247023809523809
0.15,7,65,385,0.7247023809523809
0.15,7,65,395,0.7247023809523809
0.15,7,70,120,0.6988095238095239
0.15,7,70,130,0.6988095238095239
0.15,7,70,140,0.7072916666666668
0.15,7,70,150,0.7125
0.15,7,70,160,0.7148809523809523
0.15,7,70,170,0.7169642857142857
0.15,7,70,180,0.7169642857142857
0.15,7,70,190,0.7168154761904761
0.15,7,70,200,0.7163690476190476
0.15,7,70,210,0.7181547619047619
0.15,7,70,220,0.7181547619047619
0.15,7,70,230,0.7181547619047619
0.15,7,70,240,0.7181547619047619
0.15,7,70,250,0.7181547619047619
0.15,7,70,260,0.7181547619047619
0.15,7,70,270,0.7181547619047619
0.15,7,70,280,0.7181547619047619
0.15,7,70,290,0.7181547619047619
0.15,7,70,300,0.7181547619047619
0.15,7,70,310,0.7181547619047619
0.15,7,70,320,0.7181547619047619
0.15,7,70,330,0.7181547619047619
0.15,7,70,340,0.7181547619047619
0.15,7,70,350,0.7181547619047619
0.15,7,70,360,0.7181547619047619
0.15,7,70,370,0.7181547619047619
0.15,7,70,380,0.7181547619047619
0.15,7,70,390,0.7181547619047619
0.15,7,75,125,0.7001488095238095
0.15,7,75,135,0.7001488095238095
0.15,7,75,145,0.7114583333333334
0.15,7,75,155,0.7138392857142857
0.15,7,75,165,0.7183035714285715
0.15,7,75,175,0.7183035714285715
0.15,7,75,185,0.7181547619047619
0.15,7,75,195,0.7181547619047619
0.15,7,75,205,0.7177083333333334
0.15,7,75,215,0.7194940476190477
0.15,7,75,225,0.7194940476190477
0.15,7,75,235,0.7194940476190477
0.15,7,75,245,0.7194940476190477
0.15,7,75,255,0.7194940476190476
0.15,7,75,265,0.7194940476190476
0.15,7,75,275,0.7194940476190476
0.15,7,75,285,0.7194940476190476
0.15,7,75,295,0.7194940476190476
0.15,7,75,305,0.7194940476190476
0.15,7,75,315,0.7194940476190476
0.15,7,75,325,0.7194940476190476
0.15,7,75,335,0.7194940476190476
0.15,7,75,345,0.7194940476190476
0.15,7,75,355,0.7194940476190476
0.15,7,75,365,0.7194940476190477
0.15,7,75,375,0.7194940476190477
0.15,7,75,385,0.7194940476190477
0.15,7,75,395,0.7194940476190477
0.15,7,80,130,0.7047619047619048
0.15,7,80,140,0.7132440476190477
0.15,7,80,150,0.718452380952381
0.15,7,80,160,0.7208333333333333
0.15,7,80,170,0.7229166666666667
0.15,7,80,180,0.7229166666666667
0.15,7,80,190,0.7227678571428571
0.15,7,80,200,0.7223214285714286
0.15,7,80,210,0.7241071428571428
0.15,7,80,220,0.7241071428571428
0.15,7,80,230,0.7241071428571428
0.15,7,80,240,0.7241071428571428
0.15,7,80,250,0.7241071428571428
0.15,7,80,260,0.7241071428571428
0.15,7,80,270,0.7241071428571428
0.15,7,80,280,0.7241071428571428
0.15,7,80,290,0.7241071428571428
0.15,7,80,300,0.7241071428571428
0.15,7,80,310,0.7241071428571428
0.15,7,80,320,0.7241071428571428
0.15,7,80,330,0.7241071428571428
0.15,7,80,340,0.7241071428571428
0.15,7,80,350,0.7241071428571428
0.15,7,80,360,0.7241071428571428
0.15,7,80,370,0.7241071428571428
0.15,7,80,380,0.7241071428571428
0.15,7,80,390,0.7241071428571428
0.15,7,85,135,0.7101190476190476
0.15,7,85,145,0.7214285714285715
0.15,7,85,155,0.7238095238095238
0.15,7,85,165,0.7282738095238095
0.15,7,85,175,0.7282738095238095
0.15,7,85,185,0.7281249999999999
0.15,7,85,195,0.7281249999999999
0.15,7,85,205,0.7276785714285714
0.15,7,85,215,0.7294642857142857
0.15,7,85,225,0.7294642857142857
0.15,7,85,235,0.7294642857142857
0.15,7,85,245,0.7294642857142857
0.15,7,85,255,0.7294642857142857
0.15,7,85,265,0.7294642857142857
0.15,7,85,275,0.7294642857142857
0.15,7,85,285,0.7294642857142857
0.15,7,85,295,0.7294642857142857
0.15,7,85,305,0.7294642857142857
0.15,7,85,315,0.7294642857142857
0.15,7,85,325,0.7294642857142857
0.15,7,85,335,0.7294642857142857
0.15,7,85,345,0.7294642857142857
0.15,7,85,355,0.7294642857142857
0.15,7,85,365,0.7294642857142857
0.15,7,85,375,0.7294642857142857
0.15,7,85,385,0.7294642857142857
0.15,7,85,395,0.7294642857142857
0.15,7,90,140,0.7183035714285715
0.15,7,90,150,0.7235119047619047
0.15,7,90,160,0.7258928571428571
0.15,7,90,170,0.7279761904761906
0.15,7,90,180,0.7279761904761906
0.15,7,90,190,0.727827380952381
0.15,7,90,200,0.7273809523809525
0.15,7,90,210,0.7291666666666667
0.15,7,90,220,0.7291666666666666
0.15,7,90,230,0.7291666666666666
0.15,7,90,240,0.7291666666666666
0.15,7,90,250,0.7291666666666666
0.15,7,90,260,0.7291666666666666
0.15,7,90,270,0.7291666666666666
0.15,7,90,280,0.7291666666666666
0.15,7,90,290,0.7291666666666666
0.15,7,90,300,0.7291666666666666
0.15,7,90,310,0.7291666666666666
0.15,7,90,320,0.7291666666666666
0.15,7,90,330,0.7291666666666666
0.15,7,90,340,0.7291666666666666
0.15,7,90,350,0.7291666666666666
0.15,7,90,360,0.7291666666666666
0.15,7,90,370,0.7291666666666666
0.15,7,90,380,0.7291666666666666
0.15,7,90,390,0.7291666666666666
0.15,7,95,145,0.7366071428571429
0.15,7,95,155,0.7389880952380952
0.15,7,95,165,0.743452380952381
0.15,7,95,175,0.743452380952381
0.15,7,95,185,0.7433035714285714
0.15,7,95,195,0.7433035714285714
0.15,7,95,205,0.7428571428571429
0.15,7,95,215,0.7446428571428572
0.15,7,95,225,0.7446428571428572
0.15,7,95,235,0.7446428571428572
0.15,7,95,245,0.7446428571428572
0.15,7,95,255,0.7446428571428572
0.15,7,95,265,0.7446428571428572
0.15,7,95,275,0.7446428571428572
0.15,7,95,285,0.7446428571428572
0.15,7,95,295,0.7446428571428572
0.15,7,95,305,0.7446428571428572
0.15,7,95,315,0.7446428571428572
0.15,7,95,325,0.7446428571428572
0.15,7,95,335,0.7446428571428572
0.15,7,95,345,0.7446428571428572
0.15,7,95,355,0.7446428571428572
0.15,7,95,365,0.7446428571428572
0.15,7,95,375,0.7446428571428572
0.15,7,95,385,0.7446428571428572
0.15,7,95,395,0.7446428571428572
0.15,9,10,60,0.5014880952380952
0.15,9,10,70,0.49761904761904757
0.15,9,10,80,0.45
0.15,9,10,90,0.49583333333333335
0.15,9,10,100,0.5363095238095238
0.15,9,10,110,0.5379464285714286
0.15,9,10,120,0.5541666666666667
0.15,9,10,130,0.5827380952380953
0.15,9,10,140,0.6072916666666666
0.15,9,10,150,0.6160714285714286
0.15,9,10,160,0.6291666666666667
0.15,9,10,170,0.6485119047619048
0.15,9,10,180,0.6485119047619048
0.15,9,10,190,0.6574404761904762
0.15,9,10,200,0.6672619047619048
0.15,9,10,210,0.6711309523809523
0.15,9,10,220,0.675297619047619
0.15,9,10,230,0.6778273809523809
0.15,9,10,240,0.6803571428571429
0.15,9,10,250,0.6803571428571429
0.15,9,10,260,0.6803571428571429
0.15,9,10,270,0.6879464285714285
0.15,9,10,280,0.6875
0.15,9,10,290,0.6870535714285715
0.15,9,10,300,0.6861607142857143
0.15,9,10,310,0.6861607142857143
0.15,9,10,320,0.6857142857142857
0.15,9,10,330,0.6852678571428572
0.15,9,10,340,0.6880952380952381
0.15,9,10,350,0.6895833333333333
0.15,9,10,360,0.6895833333333333
0.15,9,10,370,0.6895833333333333
0.15,9,10,380,0.6895833333333333
0.15,9,10,390,0.6895833333333333
0.15,9,15,65,0.4928571428571429
0.15,9,15,75,0.4714285714285714
0.15,9,15,85,0.4625
0.15,9,15,95,0.525
0.15,9,15,105,0.5351190476190476
0.15,9,15,115,0.5434523809523809
0.15,9,15,125,0.5684523809523809
0.15,9,15,135,0.5799107142857143
0.15,9,15,145,0.6175595238095237
0.15,9,15,155,0.6226190476190476
0.15,9,15,165,0.6422619047619047
0.15,9,15,175,0.6455357142857142
0.15,9,15,185,0.6544642857142856
0.15,9,15,195,0.6663690476190476
0.15,9,15,205,0.6711309523809523
0.15,9,15,215,0.6738095238095237
0.15,9,15,225,0.675297619047619
0.15,9,15,235,0.6803571428571429
0.15,9,15,245,0.6803571428571429
0.15,9,15,255,0.6803571428571429
0.15,9,15,265,0.6854166666666668
0.15,9,15,275,0.6879464285714285
0.15,9,15,285,0.6870535714285715
0.15,9,15,295,0.686607142857143
0.15,9,15,305,0.6861607142857143
0.15,9,15,315,0.6861607142857143
0.15,9,15,325,0.6857142857142857
0.15,9,15,335,0.6880952380952381
0.15,9,15,345,0.6880952380952381
0.15,9,15,355,0.6895833333333333
0.15,9,15,365,0.6895833333333333
0.15,9,15,375,0.6895833333333333
0.15,9,15,385,0.6895833333333333
0.15,9,15,395,0.6895833333333333
0.15,9,20,70,0.49761904761904757
0.15,9,20,80,0.45
0.15,9,20,90,0.49583333333333335
0.15,9,20,100,0.5363095238095238
0.15,9,20,110,0.5379464285714286
0.15,9,20,120,0.5541666666666667
0.15,9,20,130,0.5827380952380953
0.15,9,20,140,0.6072916666666666
0.15,9,20,150,0.6160714285714286
0.15,9,20,160,0.6291666666666667
0.15,9,20,170,0.6485119047619048
0.15,9,20,180,0.6485119047619048
0.15,9,20,190,0.6574404761904762
0.15,9,20,200,0.6672619047619048
0.15,9,20,210,0.6711309523809523
0.15,9,20,220,0.675297619047619
0.15,9,20,230,0.6778273809523809
0.15,9,20,240,0.6803571428571429
0.15,9,20,250,0.6803571428571429
0.15,9,20,260,0.6803571428571429
0.15,9,20,270,0.6879464285714285
0.15,9,20,280,0.6875
0.15,9,20,290,0.6870535714285715
0.15,9,20,300,0.6861607142857143
0.15,9,20,310,0.6861607142857143
0.15,9,20,320,0.6857142857142857
0.15,9,20,330,0.6852678571428572
0.15,9,20,340,0.6880952380952381
0.15,9,20,350,0.6895833333333333
0.15,9,20,360,0.6895833333333333
0.15,9,20,370,0.6895833333333333
0.15,9,20,380,0.6895833333333333
0.15,9,20,390,0.6895833333333333
0.15,9,25,75,0.4714285714285714
0.15,9,25,85,0.4625
0.15,9,25,95,0.525
0.15,9,25,105,0.5351190476190476
0.15,9,25,115,0.5434523809523809
0.15,9,25,125,0.5684523809523809
0.15,9,25,135,0.5799107142857143
0.15,9,25,145,0.6175595238095237
0.15,9,25,155,0.6226190476190476
0.15,9,25,165,0.6422619047619047
0.15,9,25,175,0.6455357142857142
0.15,9,25,185,0.6544642857142856
0.15,9,25,195,0.6663690476190476
0.15,9,25,205,0.6711309523809523
0.15,9,25,215,0.6738095238095237
0.15,9,25,225,0.675297619047619
0.15,9,25,235,0.6803571428571429
0.15,9,25,245,0.6803571428571429
0.15,9,25,255,0.6803571428571429
0.15,9,25,265,0.6854166666666668
0.15,9,25,275,0.6879464285714285
0.15,9,25,285,0.6870535714285715
0.15,9,25,295,0.686607142857143
0.15,9,25,305,0.6861607142857143
0.15,9,25,315,0.6861607142857143
0.15,9,25,325,0.6857142857142857
0.15,9,25,335,0.6880952380952381
0.15,9,25,345,0.6880952380952381
0.15,9,25,355,0.6895833333333333
0.15,9,25,365,0.6895833333333333
0.15,9,25,375,0.6895833333333333
0.15,9,25,385,0.6895833333333333
0.15,9,25,395,0.6895833333333333
0.15,9,30,80,0.45
0.15,9,30,90,0.49583333333333335
0.15,9,30,100,0.5363095238095238
0.15,9,30,110,0.5379464285714286
0.15,9,30,120,0.5541666666666667
0.15,9,30,130,0.5827380952380953
0.15,9,30,140,0.6072916666666666
0.15,9,30,150,0.6160714285714286
0.15,9,30,160,0.6291666666666667
0.15,9,30,170,0.6485119047619048
0.15,9,30,180,0.6485119047619048
0.15,9,30,190,0.6574404761904762
0.15,9,30,200,0.6672619047619048
0.15,9,30,210,0.6711309523809523
0.15,9,30,220,0.675297619047619
0.15,9,30,230,0.6778273809523809
0.15,9,30,240,0.6803571428571429
0.15,9,30,250,0.6803571428571429
0.15,9,30,260,0.6803571428571429
0.15,9,30,270,0.6879464285714285
0.15,9,30,280,0.6875
0.15,9,30,290,0.6870535714285715
0.15,9,30,300,0.6861607142857143
0.15,9,30,310,0.6861607142857143
0.15,9,30,320,0.6857142857142857
0.15,9,30,330,0.6852678571428572
0.15,9,30,340,0.6880952380952381
0.15,9,30,350,0.6895833333333333
0.15,9,30,360,0.6895833333333333
0.15,9,30,370,0.6895833333333333
0.15,9,30,380,0.6895833333333333
0.15,9,30,390,0.6895833333333333
0.15,9,35,85,0.4625
0.15,9,35,95,0.525
0.15,9,35,105,0.5351190476190476
0.15,9,35,115,0.5434523809523809
0.15,9,35,125,0.5684523809523809
0.15,9,35,135,0.5799107142857143
0.15,9,35,145,0.6175595238095237
0.15,9,35,155,0.6226190476190476
0.15,9,35,165,0.6422619047619047
0.15,9,35,175,0.6455357142857142
0.15,9,35,185,0.6544642857142856
0.15,9,35,195,0.6663690476190476
0.15,9,35,205,0.6711309523809523
0.15,9,35,215,0.6738095238095237
0.15,9,35,225,0.675297619047619
0.15,9,35,235,0.6803571428571429
0.15,9,35,245,0.6803571428571429
0.15,9,35,255,0.6803571428571429
0.15,9,35,265,0.6854166666666668
0.15,9,35,275,0.6879464285714285
0.15,9,35,285,0.6870535714285715
0.15,9,35,295,0.686607142857143
0.15,9,35,305,0.6861607142857143
0.15,9,35,315,0.6861607142857143
0.15,9,35,325,0.6857142857142857
0.15,9,35,335,0.6880952380952381
0.15,9,35,345,0.6880952380952381
0.15,9,35,355,0.6895833333333333
0.15,9,35,365,0.6895833333333333
0.15,9,35,375,0.6895833333333333
0.15,9,35,385,0.6895833333333333
0.15,9,35,395,0.6895833333333333
0.15,9,40,90,0.49583333333333335
0.15,9,40,100,0.5363095238095238
0.15,9,40,110,0.5379464285714286
0.15,9,40,120,0.5541666666666667
0.15,9,40,130,0.5827380952380953
0.15,9,40,140,0.6072916666666666
0.15,9,40,150,0.6160714285714286
0.15,9,40,160,0.6291666666666667
0.15,9,40,170,0.6485119047619048
0.15,9,40,180,0.6485119047619048
0.15,9,40,190,0.6574404761904762
0.15,9,40,200,0.6672619047619048
0.15,9,40,210,0.6711309523809523
0.15,9,40,220,0.675297619047619
0.15,9,40,230,0.6778273809523809
0.15,9,40,240,0.6803571428571429
0.15,9,40,250,0.6803571428571429
0.15,9,40,260,0.6803571428571429
0.15,9,40,270,0.6879464285714285
0.15,9,40,280,0.6875
0.15,9,40,290,0.6870535714285715
0.15,9,40,300,0.6861607142857143
0.15,9,40,310,0.6861607142857143
0.15,9,40,320,0.6857142857142857
0.15,9,40,330,0.6852678571428572
0.15,9,40,340,0.6880952380952381
0.15,9,40,350,0.6895833333333333
0.15,9,40,360,0.6895833333333333
0.15,9,40,370,0.6895833333333333
0.15,9,40,380,0.6895833333333333
0.15,9,40,390,0.6895833333333333
0.15,9,45,95,0.525
0.15,9,45,105,0.5351190476190476
0.15,9,45,115,0.5434523809523809
0.15,9,45,125,0.5684523809523809
0.15,9,45,135,0.5799107142857143
0.15,9,45,145,0.6175595238095237
0.15,9,45,155,0.6226190476190476
0.15,9,45,165,0.6422619047619047
0.15,9,45,175,0.6455357142857142
0.15,9,45,185,0.6544642857142856
0.15,9,45,195,0.6663690476190476
0.15,9,45,205,0.6711309523809523
0.15,9,45,215,0.6738095238095237
0.15,9,45,225,0.675297619047619
0.15,9,45,235,0.6803571428571429
0.15,9,45,245,0.6803571428571429
0.15,9,45,255,0.6803571428571429
0.15,9,45,265,0.6854166666666668
0.15,9,45,275,0.6879464285714285
0.15,9,45,285,0.6870535714285715
0.15,9,45,295,0.686607142857143
0.15,9,45,305,0.6861607142857143
0.15,9,45,315,0.6861607142857143
0.15,9,45,325,0.6857142857142857
0.15,9,45,335,0.6880952380952381
0.15,9,45,345,0.6880952380952381
0.15,9,45,355,0.6895833333333333
0.15,9,45,365,0.6895833333333333
0.15,9,45,375,0.6895833333333333
0.15,9,45,385,0.6895833333333333
0.15,9,45,395,0.6895833333333333
0.15,9,50,100,0.5363095238095238
0.15,9,50,110,0.5379464285714286
0.15,9,50,120,0.5541666666666667
0.15,9,50,130,0.5827380952380953
0.15,9,50,140,0.6072916666666666
0.15,9,50,150,0.6160714285714286
0.15,9,50,160,0.6291666666666667
0.15,9,50,170,0.6485119047619048
0.15,9,50,180,0.6485119047619048
0.15,9,50,190,0.6574404761904762
0.15,9,50,200,0.6672619047619048
0.15,9,50,210,0.6711309523809523
0.15,9,50,220,0.675297619047619
0.15,9,50,230,0.6778273809523809
0.15,9,50,240,0.6803571428571429
0.15,9,50,250,0.6803571428571429
0.15,9,50,260,0.6803571428571429
0.15,9,50,270,0.6879464285714285
0.15,9,50,280,0.6875
0.15,9,50,290,0.6870535714285715
0.15,9,50,300,0.6861607142857143
0.15,9,50,310,0.6861607142857143
0.15,9,50,320,0.6857142857142857
0.15,9,50,330,0.6852678571428572
